,Equal Weight,Minimum Volatility,Maximum Sharpe,Risk Parity,Maximum Diversification,Benchmark SPY,60/40 Benchmark
2019-05-28,-0.0015429095830417293,-0.0018868291382378444,-0.0018711023556886772,-0.0004343579862489449,-0.002088394937966059,0.0031384793665101274,0.000753963472807273
2019-05-29,-0.0004181930340715565,0.003409438060033801,0.0030407814269979524,-2.2415515473406718e-05,0.003579945535213072,-0.005767965729138402,-0.001717201422834269
2019-05-30,0.007346106115959007,0.0008156496730426112,-0.0009889353805295207,0.006866688144382198,0.0015838168983419874,0.008591196998426476,0.004763734693729926
2019-05-31,-0.0015854050636662231,-0.0022360937448507967,-0.0012815041826867248,-0.003531177905636049,-0.001564709647948385,0.001856003712007448,0.0005665353585740718
2019-06-03,-0.0075540174621496654,-0.0006400073351778582,0.0020576310458409234,-0.006879170875243251,-0.0014576593022918366,-0.01303982416599625,-0.008610459751563692
2019-06-04,-0.005007962722744708,-0.003165646952257704,-0.0026923585039165623,-0.006406687637902234,-0.0031789796842570913,0.00030946914916207824,0.001316487278536771
2019-06-05,-0.01093929180765795,0.0011174842354524934,0.0026243560146728437,-0.005591646521142771,-0.00010197598415719511,-0.03346490128359636,-0.018664406434456503
2019-06-06,-0.004751394837270617,0.00022820943604042555,0.00037673951371469737,-0.002706347465533322,-0.0005696828743821345,-0.00563182272729168,-0.003073578184431569
2019-06-07,0.010899351015594673,0.0021456923437666656,0.0010611569518304712,0.00955367299777688,0.0035063955619023413,0.01938751036174602,0.011227782857367563
2019-06-10,-0.008856957389355592,-0.006950234218939798,-0.008341773017064062,-0.01058156046390046,-0.0070240629413997075,-0.007361910010092565,-0.006596799699596989
2019-06-11,-0.004821335235560798,-0.004033566835876865,-0.0036227742228331244,-0.00546853222731735,-0.0037396025988264414,-0.011770356416621941,-0.007453162134574653
2019-06-12,-0.019071728875293847,-0.005763998190249811,-0.0030443359118465007,-0.017846233835084754,-0.007088705599700611,-0.03760417258406923,-0.02207080318507959
2019-06-13,0.010261694207069594,-0.001639997313283636,-0.002378477916048131,0.00879374819575886,0.00045858427624365723,0.008803725241572469,0.0026137281710020056
2019-06-14,-0.002062185528671123,-0.002441215566528974,-0.0037215359937123205,-0.0027627493380116704,-0.002323847131871547,-0.003478189261171938,-0.0028584664622936626
2019-06-17,-0.002274280161048692,-0.0029258175085612142,-0.002928312093592665,-0.0045157257297563196,-0.002735514885837187,0.0047081388824856685,0.0018115060806656478
2019-06-18,0.0034841002387961287,0.0013002452990977438,0.0001160723718006581,0.003984205953728443,0.002136321758924936,0.00037878213966457963,1.8935950465381863e-05
2019-06-19,-0.008676081914587186,-0.002312936071506504,-0.0007464579039350495,-0.0063827979801731214,-0.0036071791303845485,-0.01638964736835269,-0.010284977499998592
2019-06-20,-0.012013905704074679,-0.0035924880697825266,-0.002231422231842954,-0.011991467595990221,-0.004471795677509107,-0.02058041341202399,-0.011811062708006491
2019-06-21,0.017304622804457805,0.0057224328518863665,0.0037951929479888803,0.01868862840350098,0.006163990672777354,0.02523295848858287,0.01429686535830652
2019-06-24,0.009133684471745474,-0.0044329067458960605,-0.009014799036223731,0.006433506256614362,-0.002776255584935934,0.01774643691153721,0.0073436346821776684
2019-06-25,0.002244049972297424,-1.946513691190128e-05,-0.001686668868463069,0.002019921460971446,0.0004104473320630553,0.005557624298570651,0.004323231581179865
2019-06-26,0.004941472308130102,0.0027044977676932386,0.001874760382448771,0.004696344270532637,0.0029400361146029266,0.008639271869494758,0.006524513398313614
2019-06-27,0.012337118828948801,0.0026985504171158975,-0.0009018418015321302,0.014203705616884594,0.0025673365909494998,0.023268004371770346,0.01281346463165276
2019-06-28,-0.004812862941549712,-0.0025276283418663643,-0.003113453741100781,-0.0053156416173810415,-0.003070582474516883,0.0030342058489865043,0.0015174175180719728
2019-07-01,-0.0002923937326275495,0.00011562784817573387,0.0016591124155294276,0.0011878413272621608,0.00016927163068049348,-0.008930343732424628,-0.00552584910002083
2019-07-02,0.0015875032943334258,0.0002535478929667648,0.00028341701649358737,0.0009959422527884565,0.00035583062265866385,-0.0007635928923271917,-0.0008046751704737566
2019-07-03,0.0066771195096771985,0.0048532294934478335,0.0034999405906128386,0.006453313771724352,0.004650468656219637,0.011625503448189578,0.007800481230176048
2019-07-04,-0.0009482416512495038,-0.001871744113276744,-0.002587188558605198,-0.0024243491576239813,-0.0018929342140210064,0.006065859674106999,0.003432753687941226
2019-07-05,0.007619917294301916,0.0033316614740705056,0.0019258645949307546,0.00862104560837092,0.0031399069467560005,0.011994977987666688,0.007025629324857573
2019-07-08,0.0005068133431861412,0.0037947284244034553,0.004512394384914975,0.0022902155008214806,0.003125382656792227,-0.007277503998572965,-0.0032155468645053585
2019-07-09,0.005395992287778595,-0.0005204582502228422,-0.0022811877758144097,0.004417900553271532,-0.00014839336110104926,0.019944416196491455,0.01070953545769826
2019-07-10,0.0054388659862802955,-9.468477579848724e-05,-0.0007637723630780954,0.005496366723812558,8.059273401447186e-05,0.014787438085360982,0.007284411405945957
2019-07-11,-0.01569927912049041,-0.0011637748512604857,0.0010397222583607714,-0.014044989337837991,-0.0023421383779479313,-0.022781258878121102,-0.012243703850687158
2019-07-12,-0.0004886299296995021,0.002205113090011685,0.00442945125201003,-0.0011868744031105077,0.0022996297760657647,0.00027659054706385966,0.0014204159057674471
2019-07-15,0.0022330107703395163,0.0007469302695843686,0.00035047271766017174,0.004860385626660401,0.0005776458825464429,0.0033242238431820947,3.1811414648030834e-05
2019-07-16,0.013102293140139444,-0.00025322309779424873,-0.004195880534926034,0.014314097619125134,0.0006392624305464451,0.023502266139074468,0.010325022843243613
2019-07-17,-0.005507124184455482,0.00302615804630641,0.004244168241925547,-0.0034064508426221397,0.0019260489364561766,-0.015202915186012134,-0.0073021422532208325
2019-07-18,0.0010003454900352595,-0.0008623478634823829,-0.0005554042643755965,0.0014832409934107935,-0.0008664868493010274,0.004556440587647037,0.0015616363097308735
2019-07-19,0.003034716644785807,0.0022616966058200635,0.0013574307893508934,0.005619895191484278,0.00170460284770213,0.002030468954884679,0.0006196185827576526
2019-07-22,-0.005361673586756811,1.4858968143197093e-06,0.001964960667640205,-0.0014881307474280483,-0.0012186139555843945,-0.011281758447439727,-0.005862676895724061
2019-07-23,0.00405434629598116,-0.002559469644335686,-0.007090112676782697,0.006676731341473317,-0.0021598631542311237,0.01318122022042889,0.005651230851203647
2019-07-24,0.0021411055220434297,0.001865654195049639,0.0016770509575636948,0.0009537981969105887,0.00199651376774222,-0.0016942543796277798,0.0006513983872561413
2019-07-25,0.0008254739493908203,0.002980440932468421,0.00552998094260435,-0.003145484972873136,0.003868628030664272,-0.007855172974398306,-0.0003667652047305561
2019-07-26,0.010385153802542735,0.003283296506488181,0.0014732843219496016,0.008656075448819432,0.0036662101573707306,0.01745936904873724,0.009941247929053619
2019-07-29,-0.009443981351826036,0.00016287357913090944,0.004941272910594876,-0.009893492053292258,-0.000572676232609269,-0.022020755917636192,-0.011271487426173676
2019-07-30,-0.0004122187147437061,0.0014413756801812862,0.00042074417317098414,-0.001423548327222343,0.0015284066094204626,-0.004600918978841073,-4.893850039813189e-05
2019-07-31,-0.003812857135827175,-0.0038377742329820225,-0.006591615426652898,-0.004989434175619856,-0.003030187762600479,-0.007061391739785705,-0.004672699910874023
2019-08-01,-0.00032141712339655,0.004644788502623388,0.007272880905887739,-0.003292315713870745,0.004722918058039568,-0.0023468311683561005,0.002108148548570377
2019-08-02,-0.0015247313239959092,-0.003635913180579104,-0.004585090169443476,-0.0021313789786954924,-0.003204713718923539,0.005368657306139779,0.0013658240645300522
2019-08-05,0.013233935440953738,0.0014654915834450657,-0.0010581775671320423,0.008895056760521524,0.0031120559482841867,0.023326999355798073,0.01452259963203364
2019-08-06,0.006710927247394839,0.0015330250442146711,-0.0020734637870248847,0.008736523313501988,0.0017680216998953245,0.011103654565286725,0.005898553882351053
2019-08-07,0.0011857269439370492,-0.0007860865659106637,0.0006580178498709658,-0.0016213198183956067,0.0005419534763960361,-0.0003798276287401148,0.00017646807315361282
2019-08-08,0.001562145444688068,0.0027124359820337625,0.002418744683791114,0.0018097685269047275,0.002628010969515602,0.00171574964157295,0.002346666288728061
2019-08-09,-0.002892181487656098,-0.0026713112925978314,-0.004370677226328696,0.00035946959849526405,-0.0033402756465998914,-0.010529094321914623,-0.007840538287098853
2019-08-12,-0.0035798145287990633,-0.0013434604559777361,0.0007562255447898236,-0.0026057150146342038,-0.002062323312466519,0.0018910987936093804,0.001234309849666726
2019-08-13,-0.0028065920106775553,-0.0019272146443564163,-0.0023850814165616,-0.0020606116361189023,-0.0024228985201580544,-0.006565919544310628,-0.004126558728681395
2019-08-14,0.010164743539661614,-0.002957655358762215,-0.007518631867262506,0.009404278951499227,-0.0013406565055964791,0.0187895958370643,0.008396066337116093
2019-08-15,-0.0006061909207147552,-0.002149625029845575,-0.002603031290175393,0.002478051817741009,-0.0018333667795458915,-0.010188113737389148,-0.007457445647943128
2019-08-16,0.0015572440705265088,-0.001741457454360823,-0.001815985962904332,0.0007535427784799691,-0.0017549828028307459,0.004878730663747666,0.002521866897590863
2019-08-19,0.004724944649338647,-0.0030555307111845786,-0.006723135473459081,0.005644680503311199,-0.002686271192899416,0.01434961412390745,0.0066341830374567305
2019-08-20,-0.01142791111347854,-0.0044324753064922335,-0.001999766133259177,-0.011830785960590633,-0.004931046479559366,-0.01375064948109117,-0.008141505482855992
2019-08-21,-0.01136719283865485,-0.0031331178671856683,-0.003151475723445011,-0.009254928067628905,-0.0040787506568432325,-0.014408482536300338,-0.00843077618285013
2019-08-22,-0.00021865897743180741,-0.0020199039736857227,-0.001148569886584628,-0.0016469051116674537,-0.0015226009258098847,0.0033005792407276857,0.001186342087652514
2019-08-23,0.0028655900860177557,0.004801471653898294,0.0056658494046531805,0.0006986294256306876,0.005453973210272193,-0.002499475149829844,0.00022656934700771036
2019-08-26,-0.006429767646558681,-0.0022195122951405373,0.0008443541041500189,-0.006862877235495848,-0.002553514958000184,-0.008190309027805376,-0.005609282396350479
2019-08-27,0.013102648662699178,0.0009753167565263125,-0.002893602486709769,0.013355485030878219,0.0018197395767255964,0.02866757821023813,0.014403258471788936
2019-08-28,-0.007774706979598402,-0.0012638990393519672,0.00224328536803675,-0.007519254182848353,-0.0020990675868324876,-0.010557781717619674,-0.006230104186847329
2019-08-29,-0.007649720988617303,0.002199966310706428,0.006123484400108028,-0.004698397395318676,0.0010789835935236716,-0.021775560861817422,-0.011430680907495437
2019-08-30,-0.010644087758528509,-0.0029847121901681742,-0.00021368466263471805,-0.009598404054517248,-0.003924402001526954,-0.01239386097723294,-0.00850105595193651
2019-09-02,0.011425367434788558,-0.0010205640527560593,-0.004377838448728333,0.008925098361228628,-0.0003189877377069185,0.025060110468892116,0.013295729098110607
2019-09-03,-0.007894034130055584,-0.002539876761770598,-0.0013531092599519752,-0.008247064797628401,-0.0030416634397366143,-0.01193871552052872,-0.007606208786935586
2019-09-04,0.007258104761151851,0.0022057329760970814,0.0026191228825382146,0.006456069610023811,0.00276554268840742,0.004979124663049728,0.0036077240500208773
2019-09-05,-0.002855064417616138,-0.0012954017860730138,-0.001137196287125188,-0.0043077172937619965,-0.001274454672508416,-0.002118194873928392,-0.000999692701713517
2019-09-06,0.002488504834938954,0.0008062044743915992,0.0005020693515917977,0.002504794040151668,0.0010148777473503816,0.0008518826606802588,-0.0001854785491553824
2019-09-09,0.0006339903789140176,0.002542781956653197,0.004192770480041105,0.002012344201341401,0.0020404010359434473,0.004418008491548386,0.003948775694952422
2019-09-10,-0.007467505549708297,-0.0035530935933769763,-0.002055458522354401,-0.007057234051106247,-0.0046364666643600085,-0.008605735295877048,-0.0055570577192898705
2019-09-11,0.003142497675094646,0.004864398388554409,0.007521308480347348,0.0037413491467151398,0.004508187257689093,0.0008145451620040767,0.002023519962381837
2019-09-12,-0.010348380472715892,-0.0007832198135456674,0.0012604291090436508,-0.010911401267852781,-0.0006921997752311884,-0.02386784964279609,-0.013288367475728901
2019-09-13,0.015244801620049599,0.003812113025959325,-0.0002504397291967467,0.015288358239176191,0.0048627312251416956,0.019650511180924868,0.010787048242086872
2019-09-16,-0.0034795979747645036,-0.0003605728608320158,0.0011081057577584006,-0.0034169388552931193,-0.0005190000069520916,-0.004534781125134613,-0.0011577921013597333
2019-09-17,0.0017990160053365399,0.0011402673069588257,-0.0004995648885857518,0.004634284178911297,0.0006359112821837466,0.00393073947797018,0.001999166764575122
2019-09-18,-0.008654427389510578,-0.003646181248811253,-0.001186812773626812,-0.006752784422407551,-0.003998703185054368,-0.023013283499166648,-0.013501763039002834
2019-09-19,-0.004234040972182352,-0.0008327497767153124,0.0020259666123809477,-0.002786127042348592,-0.001518241345075269,-0.010240206458443701,-0.00513194387518876
2019-09-20,-0.008683875726129487,0.0004929360467766197,0.004241326969438239,-0.006022673191383408,-0.00070689095608875,-0.011977886977886931,-0.005649634713427809
2019-09-23,0.008578474548730109,0.0025320517981604327,0.00030603401926521275,0.006699055789546283,0.0033525175428462126,0.01725738476926364,0.010877636031791881
2019-09-24,0.011747502265410025,0.0038961523579945814,0.0014195002783350327,0.010939717049384078,0.0041041781762466215,0.018777283498939923,0.01016782106524805
2019-09-25,0.003951826899014177,0.0006743728500474475,-0.0014553944993730954,0.006374157158036988,0.00033048286441805493,0.005272468694716981,0.00180114588667446
2019-09-26,0.0026510694576021617,-0.0012450547543690787,-0.0013667242158752584,0.0026066339723814246,-0.0010205810048793864,0.0013396200756277121,0.0009487160184133092
2019-09-27,0.00010163998903180979,0.0013420352755081817,0.002483859287113202,-0.0005313229177961796,0.00156234131032253,-0.0009263444663587528,0.0005974917886160114
2019-09-30,0.0005398528200473484,0.001068805224813483,0.0010186354753204186,0.001546917782525203,0.0007134905000623803,0.012309284207109306,0.007989175454800313
2019-10-01,-0.0014946286249552304,0.0009669677869406199,0.0008137876490574936,0.0016998980921157216,0.0004909212973712724,0.006333338009848699,0.003397206651207396
2019-10-02,-5.7791359863213084e-05,-0.004852158997325349,-0.006287657367097032,0.0011323878667705602,-0.004842054071054916,0.0008842736707512788,-0.002644981116770495
2019-10-03,-0.004870794424786018,0.0013863380856597239,0.0027182328929030632,-0.0033909061629822483,0.0005659042765069497,-0.009362233882730386,-0.005296734202582964
2019-10-04,-0.004691030804341179,-0.0026848033473511968,-0.0021785161052123195,-0.0038021496994573977,-0.002964633308808669,-0.020305475990567312,-0.011371267960014662
2019-10-07,-0.0023142463627518154,-0.0022892893180440042,-0.002140955182571498,-0.0021236951228863934,-0.0023883900404946343,0.001728390505538746,0.0011441037622784921
2019-10-08,0.004127814882520776,-0.00626773477438679,-0.008122005807620637,0.004278649493235542,-0.005948131734010322,0.015665807032625212,0.004920542566708663
2019-10-09,0.0004995838536896779,0.0011047323282240952,0.0007725277104044376,0.0021523161079478083,0.0002892658411465857,-0.0006710543816021985,-0.00044608627935387445
2019-10-10,0.0036867985574610025,0.0027396191706839674,0.0021485157992976733,0.0016960072755684997,0.0034675986476013464,-0.0011050592759441757,0.001352060500307251
2019-10-11,-0.009926763618535006,-0.0003548218624947585,0.0022979955247914,-0.011532508523472224,-0.000648360843148459,-0.020248186646694366,-0.009298639932972152
2019-10-14,-0.004587170841142252,-0.00019163182454614365,0.0015046079065111789,-0.007511393391926021,6.327281537452936e-05,-0.0036449951887711496,-0.0013896940839725589
2019-10-15,-0.004133754343875796,-0.002993501330968153,-0.0041543137062776715,-0.0016405441891953524,-0.0032737192040106135,-0.005610541945677339,-0.004226879716726417
2019-10-16,-0.0033236346884154668,0.000905501136751752,0.0013840203184445658,-0.0006601440230383674,-5.2695854792905684e-05,-0.0003265112583994423,0.0002127915502749822
2019-10-17,-0.0036752784651296055,0.00028537040046582854,0.0007804576151759605,-0.0033927954490564913,-0.0002585342017688492,-0.0021011724958600597,0.000246173782014503
2019-10-18,-0.0006308592546870661,-0.002481370439982707,-0.0037459410682602503,0.00045185410364608283,-0.0023677385172411387,0.007609334673132295,0.0039050556760791715
2019-10-21,-0.0055568207236714184,-0.0014391008386399021,0.0002731344356574267,-0.005929958996820913,-0.0014691025040626583,-0.006360122816164715,-0.002300728022003806
2019-10-22,-0.0058307276626151094,0.0033600425935175022,0.004534093466057057,-0.005837397617132384,0.0029478152264712067,-0.011125455491931335,-0.0036012162974472066
2019-10-23,-0.006667266571671605,-0.0023651932135330487,-0.00030518810278184236,-0.004619331356559154,-0.0028553204615347633,-0.019559619041201737,-0.01240343516312752
2019-10-24,-0.0070633967865634485,-0.002907192168121899,0.0009269300418716383,-0.007938859790883398,-0.0027396467870782508,-0.014342229037537235,-0.008035284712169011
2019-10-25,-0.003987671812101068,-0.005201325527581422,-0.007722817361421984,-0.0033589404978436564,-0.005017041264642585,-0.004800191746197835,-0.005783506453212284
2019-10-28,0.007279928067730191,-0.00028367038736891404,-0.003134127529665494,0.00948922451876595,-0.00024222506831042892,0.01548812555146628,0.006696849881190081
2019-10-29,0.011054476258623392,0.0031034243039243163,0.002057189618928544,0.01366257912759051,0.0028406286180353993,0.023104238579938707,0.012206392136657885
2019-10-30,0.00048778932311633884,-0.005275686883192099,-0.007772471885682053,-0.0009809158707480767,-0.005038097444733861,0.006808885479645976,0.002511325166232625
2019-10-31,-0.00037803340685330653,-0.001984440328994359,-0.00223374235732751,0.0012749580702160468,-0.002016903020993289,-0.002114040999836697,-0.0020142252016663196
2019-11-01,-0.014073749999221341,-0.00030395087683274984,0.00658567664286863,-0.01357021436705171,-0.0017319536528699459,-0.0312974569374177,-0.016556285740341247
2019-11-04,0.002877739530682089,0.0021851568875929962,0.0007154789999005397,0.0004945698855436915,0.0030221628863071025,0.004094606854947891,0.004468902742929614
2019-11-05,0.0066380579830815365,-0.0009321710519829885,-0.0029041325265532656,0.00725145085434883,-0.00024185465333112824,0.009512246667155333,0.004671698518259059
2019-11-06,0.0012651844567598712,-0.0010967931949093243,-0.001691799800075754,0.00020523887966308863,-0.0010996022845274817,0.011941152972791524,0.006425878082330482
2019-11-07,-0.007786546200089506,-0.0007026520000523802,0.002277173990617073,-0.008805845584765791,-0.0012054432573547838,-0.014856908842583727,-0.007317758340442837
2019-11-08,-0.004658639159915512,-0.0006763684792270995,-0.00044827509632530183,-0.004398767139228817,-0.0012425408744854566,0.006494800516841259,0.003736897475321887
2019-11-11,-0.0015725982893881382,0.0015968024988147747,0.003827033466417141,-0.0029295350188614263,0.001763994477211181,-0.0039172940014308155,-0.0025390433895017715
2019-11-12,0.013496219726569414,0.002125901239967815,0.0009776752919375125,0.013599129923838615,0.0028212742917749912,0.016074909376923685,0.008812497675343776
2019-11-13,0.006809664826723406,0.00437290247406899,0.0025893566943387945,0.010236049859540302,0.004064692674135907,0.006022385689314014,0.004054025536074146
2019-11-14,-0.006500057633847456,-0.0030927387207139957,-0.004539487372011377,-0.005861795464347536,-0.003309078835157642,-0.005998879261316148,-0.0036973810534575153
2019-11-15,0.005208281722056885,0.0013625211529228686,0.0014655231448522058,0.001688111726350792,0.002354004909160551,0.005765828682736451,0.004080780695694841
2019-11-18,-0.00848093521713189,0.0019047352977886794,0.005131700510506897,-0.006732800119838162,0.0008580262433959731,-0.011511561757521105,-0.005111700091425386
2019-11-19,-0.007020658492648413,0.001743919874932322,0.0034738278885793825,-0.006956543608974042,0.00105751946091807,-0.009646145773384296,-0.004264251465309199
2019-11-20,0.00979317157328049,0.00544798580720089,0.005924312334428885,0.006717240410540138,0.006946152002655397,0.013186202770982591,0.009979401718469783
2019-11-21,-0.0006817554207845244,0.005792926645132325,0.007781426983930288,0.0015724870433961131,0.0050082472152202465,-0.00935608145294442,-0.0034653718644343406
2019-11-22,6.736868349326285e-05,-0.002464618611794714,-0.0017260697557467282,-0.0003281539940707987,-0.001878883564687496,-0.0043316304810557815,-0.003588463849472112
2019-11-25,-0.002157919681271903,0.00020129279546405384,0.0031192303545281887,-0.003306960947114339,0.0004260138646094095,-0.003151154960289837,-0.0015144081817571652
2019-11-26,0.0014941967799794622,-0.0009412876117078176,-0.002062214787072553,0.003782813918851278,-0.0009802966213491781,0.0014175697150491384,0.0007222698999437059
2019-11-27,0.0040178988743283855,-0.0009367076359866619,-0.0015208825443078957,0.0031234590553529456,-0.0006710626801885492,-0.0004647158594459633,-0.0003851090335770024
2019-11-28,0.0022331729183382777,-0.0025240153307116604,-0.0018096722797118613,0.000912450797782143,-0.002278228764536445,0.0034323545480841045,0.00021125040393301644
2019-11-29,-0.0008934176571255835,0.0043348983854433224,0.006455740833670147,-0.0024242742475287164,0.004498569615686846,-0.006038386888074232,-0.0019175616399401461
2019-12-02,0.0009052600936278468,0.0007261213335377297,1.256143417877672e-05,0.0006271271090534963,0.0010449123992340274,-0.0035380626368125556,-0.0006373033835820995
2019-12-03,0.0012205947076333714,-0.004428974662000201,-0.004580403771673129,0.0014296722496577167,-0.004209834575942014,-0.0007480673131232685,-0.0018052030912222518
2019-12-04,0.0034843223420667033,-0.0015889709668012602,-0.0014456159085071314,0.0009643090772281991,-0.0006378875445093268,0.0027269883391043415,0.00017519794135920628
2019-12-05,-0.0014926500809293141,-0.006312362943460009,-0.00680314645537288,-0.0023371585157759456,-0.00547605854456236,0.008840760877750542,0.0025089462967708524
2019-12-06,-0.007730666780018803,-0.00023699582973095738,0.0002944826933624122,-0.0053568804008714554,-0.0011253520273560064,-0.015728702803228134,-0.009614504573576243
2019-12-09,0.0006614412859043741,-0.002198932219001199,-0.00498110638743878,0.002009251272279618,-0.001834431841811476,0.006431021444682994,0.0022745330747366843
2019-12-10,0.0063293122216268715,0.0013842533304998833,-0.0004186571620687736,0.007457249963945001,0.0020005192980544787,-0.0001916117128579753,-0.0001775818156165787
2019-12-11,-0.0051249847132229355,-0.00031444186645706207,0.0006540617426967713,-0.005018649827838962,-0.0008082414946335932,-0.01584652621061522,-0.008726894926730223
2019-12-12,0.0008209166678165849,-0.00101881223748596,-0.002013288837100763,0.004526066118524644,-0.0018378060525725717,0.0041616250905296415,0.0007067368079178848
2019-12-13,-0.010636835219682384,-0.006504895467765051,-0.005908943707837699,-0.012677352753890472,-0.006464658765738155,-0.01261616568795143,-0.008153793776627904
2019-12-16,0.010693778908560405,0.006002121597525284,0.0037950799536247215,0.01056633086919039,0.006279737043587074,0.008604309878736283,0.006912899950004325
2019-12-17,-0.0011483072498273965,1.4505845387781857e-05,-0.0019786229278445705,0.0019299436189398958,-0.00021455524185188027,-0.008196147416878907,-0.00597251310738216
2019-12-18,0.012767084655622209,0.003023524543497246,0.003315505852229999,0.008174416425995226,0.0041062377102890416,0.02188626466474597,0.013451625197608051
2019-12-19,-0.002004584766290363,0.00032029722133142746,0.0011600825159979275,-0.0026580241935433404,0.0003767549772257496,-0.0015931988972818223,-0.00010104986416845639
2019-12-20,-0.005265594283184927,-0.0004767270868700528,-0.00028511236494707377,-0.004841575034865623,-0.0008893594648662336,-0.006417560937638456,-0.0031299858317897387
2019-12-23,-2.2322727436641245e-05,-0.0009065220440661063,-0.002438633913221162,0.0013255519672776598,-0.0010450309731647473,0.009629760202649162,0.005116756771901931
2019-12-24,0.006717519776725678,0.0014380627214817536,0.0014408086884954282,0.005884356543647102,0.0023358401972770337,0.012324922726743681,0.008056019967231397
2019-12-25,-0.00035846660485132635,-0.002273254621098141,-0.0023941230388101154,-0.0022863305890237886,-0.0020396451207845357,-0.008461512255778847,-0.005306154140823093
2019-12-26,-0.0007570746836375152,-0.0029528425737622693,-0.003093772925085383,-0.002666390690799711,-0.0025994586833138073,-0.0029075635304778302,-0.002894244966503834
2019-12-27,-0.013669031887367024,-0.004203739987699944,0.0003887162706794743,-0.016448752624575413,-0.004755165605696884,-0.025802880722248123,-0.014694473973863875
2019-12-30,-0.0005232163151731696,0.0022745134030820974,0.0022751868238650667,0.0014389881467254007,0.0018992627691517354,-8.621699712818565e-05,0.0009421473096080878
2019-12-31,-0.004283236189255224,-0.0011922136438865937,-0.0009323049000336839,-0.0019763236440583243,-0.0016502164586148307,-0.00842346365750768,-0.005436400474382342
2020-01-01,-0.0017666216464101501,0.0059994487960197684,0.00774209803997327,-0.0017959800004692318,0.005317326108153507,-0.010490570749479455,-0.004637340688666058
2020-01-02,0.006569944783233783,-0.0006308762896058652,-0.0023696829790745416,0.008552265182731103,-0.0007459915334258858,0.010338153147976481,0.002756094467999181
2020-01-03,0.006839940013553026,-0.00031152781588125267,-0.00018559424131824802,0.006596156544335159,0.00014818707258381283,0.012656646914120051,0.006876777543704859
2020-01-06,0.0052039815123736234,0.001556933770385456,0.0010284619312140209,0.007742092725605443,0.0014734004669326032,-0.0025965960145885036,-0.0025813371398410332
2020-01-07,-0.006150230057529038,-0.0006428578352835532,0.00043185225530002443,-0.009065836925071267,-0.0005199775895645018,-0.012517747644503974,-0.004709150934295713
2020-01-08,-0.004576501028991087,0.0018143518331799737,0.0025291168005372533,-0.00496082998870948,0.0009947402531066483,-0.009326756229763311,-0.004202979732680956
2020-01-09,0.0063057290802945865,0.0028613960000459194,0.0013771859067883007,0.006785554577087838,0.0029240683312477807,0.015662348742881527,0.008679128437265015
2020-01-10,0.013360526148611452,0.009392755376011478,0.007590456208418939,0.01744348013533392,0.009290754789304643,0.01229843369424155,0.007503273330222493
2020-01-13,0.002095935663592852,-0.0005542599155159591,-0.0022683788941367323,0.0036115780017735542,-0.00025289739867640415,0.00023929222190499644,-0.0012761787374658163
2020-01-14,0.014212201847025253,0.006262521849057403,0.004270096939211297,0.01416421906582642,0.00700638935446726,0.007495297606113782,0.005131180991061824
2020-01-15,0.0036118606999884233,-4.353569258905353e-05,-0.0020419265974342244,0.003372431216322789,7.972331819506694e-05,0.010112540683260951,0.004903016527773696
2020-01-16,0.0055534527966411016,0.003630546398624753,0.005856521208046975,0.0029345909073076916,0.004458130022737476,0.001984144100621865,0.002030980597035903
2020-01-17,-0.008273756910786245,-0.004170925669815709,-0.002722661613898532,-0.009079454701207808,-0.004649059280188205,-0.015904140371419517,-0.00967565804855206
2020-01-20,0.0062852688061572955,0.003126385417932964,0.0025601337730722356,0.006657985222110904,0.0033535118463193852,0.0004133794976892702,-0.001424349662575164
2020-01-21,-0.004693133925314763,-0.0025695584373391644,-0.0007178850019837613,-0.005498267771953247,-0.0024944505557969723,-0.013546248764746638,-0.00850565178644902
2020-01-22,0.00021539521027481574,0.0002694840220495681,-0.00014877424725908057,0.0024007635008316064,-0.00018685943411974324,-0.0029831560283687386,-0.0014853944047474642
2020-01-23,-0.01211823854683295,-0.0014653786117565077,0.001875438208808487,-0.01236471565049807,-0.002450788382452695,-0.017238926407234345,-0.008401145897814198
2020-01-24,-0.00011164390966931224,-0.0020459857046268466,-0.00046615686615843655,-0.002321760384707382,-0.0016860761505011115,-0.002883969427662114,-0.001622051673312308
2020-01-27,0.008070053153184143,0.0052171473561843885,0.005392776418905716,0.008104280021771153,0.00547548178128259,0.010323848066348562,0.007238770864307531
2020-01-28,0.006057084912792266,0.005303261645393272,0.0057826894719508245,0.004571868134376416,0.005087147472451373,0.0015919169239404507,0.003005440688765626
2020-01-29,-0.0022971600857720543,0.00017012847758348946,0.0014209800711372064,-0.00265390544373667,0.00017774707949185113,0.003441055944620075,0.002857954520790873
2020-01-30,-0.0019103007472925817,0.00027852400229115744,0.0009544475430155558,-0.00022236783291508346,-1.0265177507945914e-05,-0.015178086721072903,-0.009269410437523096
2020-01-31,0.010664685441343337,0.005351092806889686,0.0072411896162737615,0.008371502767063483,0.0060389000464708895,0.016298984857936905,0.01046826305893722
2020-02-03,0.00794214310330136,0.002081110209837486,0.001652242712588643,0.00429786093862844,0.003048280758662254,0.01476975960358029,0.009501379401649501
2020-02-04,0.005636579765524674,0.0031751925721719403,0.0027451652819196174,0.004966862481636456,0.003561457338048322,0.0005521009530891074,0.0007276558810209277
